,Name,City,Rating,Loc,Description,Adress,Link,Lat,Long
595,Hotel Restaurant Siatel Chateaufarine,Besancon,7.8,Besançon,"Doté d’une connexion Wi-Fi gratuite, l’Hotel Restaurant Siatel Chateaufarine propose des hébergements à 7,5 km du centre de Besançon, en Bourgogne-Franche-Comté. ","6 Rue Louis Aragon, 25000 Besançon, France",https://www.booking.com/hotel/fr/siatel-chateaufarine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2167835,5.9453315
596,ATELIER DES REVES - au coeur de Besancon - 88 m2,Besancon,9.6,Besançon,"Offrant une vue sur le jardin, l'ATELIER DES REVES - au coeur de Besancon - 88 m2 est un hébergement situé à Besançon, à 100 mètres de la gare de Besançon-Mouillère et à 1,5 km de la gare de...","5 Allée de l'Île aux Moineaux, 25000 Besançon, France",https://www.booking.com/hotel/fr/atelier-des-reves-au-coeur-de-besancon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2395637,6.0342976
597,Hotel Régina,Besancon,7.8,"Besancon Old Town, Besançon","Situé à 200 mètres du centre de Besançon, l'Hotel Régina possède un jardin et une terrasse. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place. ","91 Grande Rue, 25000 Besançon, France",https://www.booking.com/hotel/fr/le-regina-besancon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2366524,6.0256501
598,L'adresse à Besançon,Besancon,9.7,Besançon,"Situé à Besançon, l'appartement L'adresse à Besançon dispose d'un balcon. Cet appartement dispose d'un jardin, d'un barbecue, ainsi que d'une connexion Wi-Fi et d'un parking privé gratuits. ","19-21 rue des 2 Princesses, 25000 Besançon, France",https://www.booking.com/hotel/fr/l-39-adresse-a-besancon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2473879,6.0320703
599,Hôtel Fontaine Argent - Centre Ville,Besancon,8.5,Besançon,"L'Hôtel Fontaine Argent - Centre Ville propose un hébergement 3 étoiles à Besançon, à moins de 1 km de la gare de Besançon-Mouillère et à 13 minutes à pied de la gare de Besançon-Viotte. ","23 Avenue Fontaine-Argent, 25000 Besançon, France",https://www.booking.com/hotel/fr/fontaine-argent.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.246063,6.033759
600,Le coquet chez Maguy Maison de ville avec jardin,Besancon,8.4,Besançon,"Doté d'un jardin, d'un salon commun et d'une terrasse, Le coquet chez Maguy Maison de ville avec jardin propose un hébergement à Besançon avec une connexion Wi-Fi gratuite et une vue sur le jardin. ","16 Rue Xavier Marmier, 25000 Besançon, France",https://www.booking.com/hotel/fr/le-coquet-chez-maguy.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2413854,6.007476
601,Doubs Hotel - Besançon Ecole Valentin,Besancon,8.0,Besançon,Le Doubs Hotel - Besançon Ecole Valentin est un hôtel 3 étoiles avec terrasse situé à Besançon. Il bénéficie d'un salon commun et d'une connexion Wi-Fi gratuite. ,"58, Rue des Maisonnettes - RD 75, 25480 Besançon, France",https://www.booking.com/hotel/fr/besanconecolevalentin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,,
602,Mercure Besancon Parc Micaud - Hotel & Bar & Restaurant,Besancon,7.6,Besançon,"Cet hôtel Mercure est situé dans le centre-ville de Besançon, dans les jardins du casino, au bord du Doubs et en face du parc Micaud. ","3 avenue Edouard Droz, 25000 Besançon, France",https://www.booking.com/hotel/fr/besancon-parc-micaud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,47.2422957,6.031719
603,Hotel Vauban,Besancon,8.4,"Besancon Old Town, Besançon","L'Hotel Vauban vous accueille à Besançon, à 2 minutes à pied du musée des beaux-arts et d'archéologie, et à 18 minutes de marche de la Citadelle. ","9 Quai Vauban, 25000 Besançon, France",https://www.booking.com/hotel/fr/vauban-besancon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2369579,6.0181248
604,Contact Hôtel Foch,Besancon,7.1,Besançon,"Situé à quelques pas de la gare de Besançon et à seulement cinq minutes du centre-ville, l'hôtel Foch propose qualité et confort à un prix abordable Ce charmant hôtel dispose d'une vue panoramique su...","7 Bis Avenue Foch, 25000 Besançon, France",https://www.booking.com/hotel/fr/foch-besancon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,,
605,Brit Hotel Besancon l'Horloge,Besancon,7.6,Besançon,"Situé à Besançon, à 3,2 km de la gare de Besançon-Viotte, le Brit Hotel Besancon l'Horloge propose un salon commun, un parking privé gratuit, une terrasse et un bar. ","1 Route de Marchaux, 25000 Besançon, France",https://www.booking.com/hotel/fr/kyriad-besancon-palente.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,47.2635473,6.0514843
606,Logis Hôtel Victor Hugo & Spa,Besancon,8.4,Besançon,L'Logis Hôtel Victor Hugo & Spa propose un hébergement à 50 mètres de la gare de Besançon-Viotte et à seulement 15 minutes à pied du centre-ville historique de Besançon. ,"6, Rue de La Viotte, 25000 Besançon, France",https://www.booking.com/hotel/fr/logis-de-france-florel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,47.2472081,6.0234223
607,"Studio rénové avec patio, coeur du centre ville",Besancon,10.0,Besançon,"Doté d'une terrasse, le Studio rénové avec patio, coeur du centre ville est situé à Besançon, à moins de 1 km de la gare de Besançon-Mouillère, à 15 minutes à pied de la gare de Besançon-Viotte et à...","36 Rue Bersot, 25000 Besançon, France",https://www.booking.com/hotel/fr/studio-renove-avec-patio-coeur-du-centre-ville.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,47.2378836,6.0284737
608,ibis Besançon Centre la City,Besancon,7.7,Besançon,"L’ibis Besançon la City se trouve sur les rives du Doubs, dans le quartier d’affaires La City, à 10 minutes de marche du centre-ville de Besançon et de ses musées. ","1 avenue Louise Michel, 25000 Besançon, France",https://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.2353733,6.014952
609,Premiere Classe Besancon Ecole Valentin,Besancon,6.6,Besançon,"Situé à proximité de l'Alsace et du Jura, cet hôtel est facilement accessible depuis l'autoroute A36. Il est situé dans le village d'Ecole-Valentin, à 5 minutes de route de Besançon. ","7 Route d'Epinal, 25480 Besançon, France",https://www.booking.com/hotel/fr/premiere-classe-besancon-ecole-valentin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c82499c4e02901bb&srepoch=1680299529&from=searchresults#hotelTmpl,,
610,WHITE HOUSE DHAVERNAS - PROCHE CENTRE - PARKING - WIFi HD,Amiens,8.7,Amiens,"Situé à Amiens, en Picardie, à proximité de la gare et du musée de Berny, le WHITE HOUSE DHAVERNAS - PROCHE CENTRE - PARKING - WIFi HD propose des hébergements avec connexion Wi-Fi et parking privé...","103 Rue Dhavernas, 80000 Amiens, France",https://www.booking.com/hotel/fr/white-house-dhavernas.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.881474,2.2997313
611,Le Majestic Cathédrale,Amiens,9.4,Amiens,"Offrant une vue sur la ville, Le Majestic Cathédrale est un hébergement situé à Amiens, à 1,2 km de la gare et à 2,6 km du Zénith. ","2 Rue du Marché des Lanselles, 80000 Amiens, France",https://www.booking.com/hotel/fr/le-duplex-amiens-pleine-vue-cathedrale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
612,Ginkgo Maison d'hôtes,Amiens,9.4,Amiens,"Situé à Amiens, à moins de 1,3 km de la gare, le Ginkgo Maison d'hôtes propose un jardin, des chambres non-fumeurs, une connexion Wi-Fi gratuite dans l'ensemble de ses locaux et un salon commun. ","9bis Rue Cozette, 80000 Amiens, France",https://www.booking.com/hotel/fr/ginkgo-maison-d-39-hotes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8861077,2.2944376
613,The Originals Boutique Hôtel Amiens Sud,Amiens,8.5,Amiens,"Situé à Amiens, à 3,6 km du Zénith, l'établissement The Originals Boutique Hôtel Amiens Sud propose un jardin, un parking privé gratuit, un restaurant et un bar. ","73 avenue Valery Giscard d'Estaing, 80000 Amiens, France",https://www.booking.com/hotel/fr/the-originals-boutique-amiens-sud-chu-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.8795178,2.2672611
614,Superbe duplex en hypercentre ville,Amiens,9.4,Amiens,"Situé à Amiens, à 1,2 km de la gare et à 2,8 km du Zénith, le Superbe duplex en hypercentre ville propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. ","11 Rue Jules Lardière, 80000 Amiens, France",https://www.booking.com/hotel/fr/superbe-duplex-en-hypercentre-ville.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8910577,2.2952241
615,Appartement Prestige - Amiens,Amiens,7.0,Amiens,"Situé à moins de 4 km du Zénith d'Amiens et à 2,5 km du parc des jardins flottants, l'Appartement Prestige - Amiens propose une connexion Wi-Fi gratuite et une terrasse. ","244 4 Résidence Tour d'Auvergne/le Marengo, 80080 Amiens, France",https://www.booking.com/hotel/fr/appartement-prestige-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,,
616,Le Lagon Bleu avec balcon,Amiens,9.0,Amiens,"Le Lagon Bleu est situé à Amiens, à 2,7 km de la gare, à 2,6 km du musée Berny et à 3,4 km du parc des jardins flottants. Vous séjournerez à 2,5 km du Zénith d'Amiens. ","88 Rue Jean Moulin, 80000 Amiens, France",https://www.booking.com/hotel/fr/le-lagon-bleu-amiens.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8815238,2.2783477
617,GRAND APPART TERRASSE PARKING DESIGN,Amiens,9.3,Amiens,"Le GRAND APPART TERRASSE PARKING DESIGN propose un hébergement avec connexion Wi-Fi gratuite à Amiens, à 3,2 km de la gare, à 3,1 km du musée Berny et à 3,9 km du parc des jardins flottants. ","11 Allée des Tisserands, 80090 Amiens, France",https://www.booking.com/hotel/fr/grand-appart-terrasse-parking-design.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.8844903,2.2796514
618,La Pléiade Dorée - Extra Centre - Wifi haut-débit - Terrasse,Amiens,8.7,Amiens,"Dotée d'un jardin et d'une terrasse, La Pléiade Dorée - Extra Centre - Wifi haut-débit - Terrasse propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur le jardin à Amiens. ","Appartement 103 3 Allée de la Pléiade, 80000 Amiens, France",https://www.booking.com/hotel/fr/la-pleiade-doree-extra-centre-terrasse-et-jardin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,,
619,"Holiday Inn Express Amiens, an IHG Hotel",Amiens,7.9,Amiens,"Rénové en avril 2015, le Holiday Inn Express Amiens comprend des chambres confortables avec une connexion Wi-Fi gratuite. ","10 Boulevard Alsace Lorraine, 80000 Amiens, France",https://www.booking.com/hotel/fr/express-by-holiday-inn.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.8925483,2.3078877
620,"Cocon perché, duplex au coeur de la ville",Amiens,9.0,Amiens,"Situé à 4 km du Zénith d'Amiens, à 600 mètres du parc des jardins flottants et du musée Berny, le Cocon perché, duplex au coeur de la ville propose un hébergement à Amiens. ","apt 5 36 Boulevard d'Alsace Lorraine, 80000 Amiens, France",https://www.booking.com/hotel/fr/cocon-perche-duplex-au-coeur-de-la-ville.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,,
621,L'Escale 80,Amiens,9.3,Amiens,"Situé à Amiens, l'établissement L'Escale 80 est implanté à 600 mètres de la cathédrale et à 14 minutes à pied de la Maison de Jules Verne. ","58bis boulevard du Cange, 80000 Amiens, France",https://www.booking.com/hotel/fr/l-39-escale-80.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8971921,2.3061939
622,Comfort Hotel Amiens Nord,Amiens,6.5,Amiens,"Doté d’une terrasse, le Comfort Hotel Amiens Nord propose des hébergements à seulement 4 km du centre-ville d’Amiens. Des salles de réunion sont à votre disposition sur place. ","Zac St Ladre - Rue le Greco, 80085 Amiens, France",https://www.booking.com/hotel/fr/kyriad-amiens-nord-xml.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
623,A la croisée des chemins,Amiens,8.6,Amiens,"Doté d'un salon commun et offrant une vue sur la ville, l'établissement A la croisée des chemins est situé à Amiens, à 800 mètres de la gare et à 3,9 km du Zénith. ","5 Boulevard de Beauvillé, 80000 Amiens, France",https://www.booking.com/hotel/fr/a-la-croisee-des-chemins-amiens1.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8963332,2.3101864
624,Mercure Amiens Cathédrale,Amiens,8.2,Amiens,"L’hôtel 4 étoiles Mercure Amiens Cathédrale vous accueille en face de la plus grande cathédrale médiévale de France, classée au patrimoine mondial de l'Unesco. ","21/23 Rue Flatters, 80000 Amiens, France",https://www.booking.com/hotel/fr/mercure-amiens-cathdrale.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.8951438,2.299351
625,ibis budget Amiens Centre Gare,Amiens,8.0,Amiens,"L'ibis budget Amiens Centre Gare est situé dans le centre-ville d'Amiens, à 5 minutes à pied de la gare d'Amiens et à 15 minutes à pied de la cathédrale Notre-Dame d'Amiens. ","15 Rue Dejean, 80000 Amiens, France",https://www.booking.com/hotel/fr/ibis-budget-amiens-centre-gare.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.8911906,2.3160057
